Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;07/01/2011;216;Portimonense;0;Setubal;3;4;A;2.4;3.2;3;2.44;1.51;94;
2010;08/01/2011;0;Porto;214;Maritimo;4;1;H;1.17;6.75;17;1.63;2.19;94;
2010;08/01/2011;0;Sp Lisbon;0;Sp Braga;2;1;H;1.91;3.25;4.2;2.12;1.66;94;
2010;09/01/2011;239;Academica;234;Pacos Ferreira;0;0;D;2.3;3.1;3.25;2.37;1.53;94;
2010;09/01/2011;224;Guimaraes;0;Naval;1;2;A;1.5;3.75;7.5;2.13;1.68;94;
2010;09/01/2011;0;Leiria;211;Benfica;0;3;A;5.25;3.6;1.67;1.88;1.89;94;
2010;09/01/2011;225;Nacional;0;Beira Mar;0;0;D;1.91;3.25;4.2;2.31;1.56;94;
2010;09/01/2011;226;Rio Ave;807;Olhanense;0;1;A;2.25;3;3.5;2.47;1.5;94;
2010;14/01/2011;216;Portimonense;0;Sp Braga;0;3;A;5.5;3.5;1.67;2.11;1.71;94;
2010;15/01/2011;224;Guimaraes;807;Olhanense;1;0;H;1.8;3.4;4.75;2.28;1.57;94;
2010;15/01/2011;0;Sp Lisbon;234;Pacos Ferreira;2;3;A;1.36;4.5;9;1.98;1.8;94;
2010;16/01/2011;239;Academica;211;Benfica;0;1;A;6;3.8;1.57;1.82;1.95;94;
2010;16/01/2011;0;Leiria;0;Beira Mar;0;3;A;2.05;3.25;3.75;2.33;1.55;94;
2010;16/01/2011;225;Nacional;226;Rio Ave;1;0;H;1.83;3.4;4.5;2.31;1.56;94;
2010;16/01/2011;0;Porto;0;Naval;3;1;H;1.11;8;23;1.46;2.6;94;
2010;16/01/2011;0;Setubal;214;Maritimo;2;4;A;2.75;3;2.75;2.33;1.55;94;
2010;22/01/2011;0;Beira Mar;0;Porto;0;1;A;7;4.2;1.4;1.79;1.98;94;
2010;22/01/2011;211;Benfica;225;Nacional;4;2;H;1.25;5.25;13;1.62;2.17;94;
2010;22/01/2011;0;Naval;216;Portimonense;1;1;D;2.05;3.2;3.8;2.13;1.64;94;
2010;22/01/2011;807;Olhanense;239;Academica;2;1;H;2.3;3.1;3.2;2.36;1.52;94;
2010;22/01/2011;234;Pacos Ferreira;0;Leiria;1;1;D;2.05;3.2;3.75;2.27;1.57;94;
2010;22/01/2011;226;Rio Ave;224;Guimaraes;2;3;A;2.9;3;2.55;2.41;1.51;94;
2010;22/01/2011;0;Sp Braga;0;Setubal;2;2;D;1.4;4.4;8;1.83;1.93;94;
2010;24/01/2011;214;Maritimo;0;Sp Lisbon;0;3;A;4.33;3.1;1.83;2.13;1.64;94;
2010;26/01/2011;0;Porto;225;Nacional;3;0;H;1.2;5.5;13;1.61;2.23;94;
2010;04/02/2011;0;Sp Lisbon;0;Naval;3;3;D;1.29;5.25;10;1.77;2;94;
2010;05/02/2011;214;Maritimo;0;Sp Braga;1;2;A;2.8;3.2;2.5;2.16;1.64;94;
2010;06/02/2011;239;Academica;0;Beira Mar;3;3;D;2.2;3.2;3.3;2.36;1.52;94;
2010;06/02/2011;224;Guimaraes;225;Nacional;0;0;D;1.91;3.3;4.2;2.22;1.58;94;
2010;06/02/2011;0;Leiria;807;Olhanense;0;2;A;2.3;3.2;3.2;2.35;1.53;94;
2010;06/02/2011;216;Portimonense;234;Pacos Ferreira;0;1;A;2.9;3.2;2.45;2.19;1.6;94;
2010;06/02/2011;0;Porto;226;Rio Ave;1;0;H;1.14;7.5;17;1.53;2.35;94;
2010;06/02/2011;0;Setubal;211;Benfica;0;2;A;9;4.75;1.33;1.61;2.16;94;
