Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;12/12/2010;164;Mainz;174;Schalke 04;0;1;A;2.5;3.3;2.75;1.99;1.79;78;
2010;17/12/2010;163;M'gladbach;175;Hamburg;1;2;A;3.25;3.5;2.1;1.64;2.21;78;
2010;18/12/2010;169;Ein Frankfurt;165;Dortmund;1;0;H;4.5;3.75;1.75;1.8;1.98;78;
2010;18/12/2010;171;Nurnberg;166;Hannover;3;1;H;2.1;3.4;3.4;1.81;1.97;78;
2010;18/12/2010;174;Schalke 04;192;FC Koln;3;0;H;1.44;4.2;7.5;1.84;1.94;78;
2010;18/12/2010;186;St Pauli;164;Mainz;2;4;A;2.6;3.2;2.75;2.07;1.73;78;
2010;18/12/2010;162;Werder Bremen;745;Kaiserslautern;1;2;A;1.62;4;5;1.53;2.41;78;
2010;18/12/2010;161;Wolfsburg;167;Hoffenheim;2;2;D;2.1;3.5;3.3;1.68;2.14;78;
2010;19/12/2010;168;Leverkusen;160;Freiburg;2;2;D;1.44;4.33;7;1.69;2.13;78;
2010;19/12/2010;172;Stuttgart;157;Bayern Munich;3;5;A;4;3.6;1.85;1.69;2.13;78;
2010;14/01/2011;168;Leverkusen;165;Dortmund;1;3;A;2.38;3.4;2.88;1.79;2;78;
2010;15/01/2011;171;Nurnberg;163;M'gladbach;0;1;A;2;3.5;3.6;1.64;2.2;78;
2010;15/01/2011;174;Schalke 04;175;Hamburg;0;1;A;2.1;3.4;3.4;1.87;1.91;78;
2010;15/01/2011;186;St Pauli;160;Freiburg;2;2;D;2.3;3.3;3.1;1.97;1.81;78;
2010;15/01/2011;172;Stuttgart;164;Mainz;1;0;H;1.95;3.4;3.8;1.8;1.98;78;
2010;15/01/2011;162;Werder Bremen;167;Hoffenheim;2;1;H;2;3.5;3.6;1.59;2.3;78;
2010;15/01/2011;161;Wolfsburg;157;Bayern Munich;1;1;D;5;3.6;1.7;1.6;2.26;78;
2010;16/01/2011;169;Ein Frankfurt;166;Hannover;0;3;A;2;3.4;3.75;1.78;2;78;
2010;16/01/2011;745;Kaiserslautern;192;FC Koln;1;1;D;1.91;3.5;4.2;1.85;1.93;78;
2010;21/01/2011;175;Hamburg;169;Ein Frankfurt;1;0;H;1.53;4;6;1.66;2.19;78;
2010;22/01/2011;157;Bayern Munich;745;Kaiserslautern;5;1;H;1.22;6;12;1.43;2.69;78;
2010;22/01/2011;165;Dortmund;172;Stuttgart;1;1;D;1.5;4.33;6.5;1.54;2.37;78;
2010;22/01/2011;192;FC Koln;162;Werder Bremen;3;0;H;2.9;3.3;2.38;1.76;2.03;78;
2010;22/01/2011;160;Freiburg;171;Nurnberg;1;1;D;2.38;3.2;3;1.96;1.82;78;
2010;22/01/2011;166;Hannover;174;Schalke 04;0;1;A;2.9;3.3;2.38;1.82;1.95;78;
2010;22/01/2011;164;Mainz;161;Wolfsburg;0;1;A;2.3;3.25;3.1;1.93;1.85;78;
2010;23/01/2011;167;Hoffenheim;186;St Pauli;2;2;D;1.6;3.75;5.75;1.74;2.04;78;
2010;23/01/2011;163;M'gladbach;168;Leverkusen;1;3;A;4.2;3.75;1.8;1.58;2.27;78;
2010;28/01/2011;168;Leverkusen;166;Hannover;2;0;H;1.53;4;6;1.57;2.31;78;
2010;29/01/2011;745;Kaiserslautern;164;Mainz;0;1;A;2.2;3.3;3.25;1.92;1.85;78;
2010;29/01/2011;171;Nurnberg;175;Hamburg;2;0;H;3.3;3.5;2.1;1.9;1.86;78;
2010;29/01/2011;174;Schalke 04;167;Hoffenheim;0;1;A;1.73;3.5;5;1.87;1.89;78;
2010;29/01/2011;186;St Pauli;192;FC Koln;3;0;H;2.3;3.3;3.1;1.98;1.8;78;
2010;29/01/2011;162;Werder Bremen;157;Bayern Munich;1;3;A;4.75;4;1.67;1.53;2.39;78;
2010;29/01/2011;161;Wolfsburg;165;Dortmund;0;3;A;4;3.75;1.83;1.7;2.1;78;
2010;30/01/2011;169;Ein Frankfurt;163;M'gladbach;0;1;A;2;3.5;3.6;1.62;2.23;78;
2010;30/01/2011;172;Stuttgart;160;Freiburg;0;1;A;1.53;3.8;6.5;1.62;2.22;78;
2010;04/02/2011;165;Dortmund;174;Schalke 04;0;0;D;1.62;3.8;5.5;1.82;1.95;78;
2010;05/02/2011;192;FC Koln;157;Bayern Munich;3;2;H;7;4.33;1.44;1.54;2.35;78;
2010;05/02/2011;166;Hannover;161;Wolfsburg;1;0;H;2.5;3.3;2.75;1.77;2.01;78;
2010;05/02/2011;167;Hoffenheim;745;Kaiserslautern;3;2;H;1.8;3.6;4.33;1.76;2.01;78;
2010;05/02/2011;164;Mainz;162;Werder Bremen;1;1;D;2.4;3.4;2.8;1.81;1.96;78;
2010;05/02/2011;163;M'gladbach;172;Stuttgart;2;3;A;2.88;3.3;2.4;1.61;2.24;78;
2010;05/02/2011;171;Nurnberg;168;Leverkusen;1;0;H;3.4;3.4;2.1;1.8;1.97;78;
2010;06/02/2011;160;Freiburg;169;Ein Frankfurt;0;0;D;2.1;3.4;3.4;1.78;1.99;78;
2010;12/02/2011;157;Bayern Munich;167;Hoffenheim;4;0;H;1.33;5;9;1.5;2.48;78;
2010;12/02/2011;169;Ein Frankfurt;168;Leverkusen;0;3;A;3.75;3.4;2;1.84;1.94;78;
2010;12/02/2011;745;Kaiserslautern;165;Dortmund;1;1;D;5.5;3.8;1.62;1.77;2.01;78;
2010;12/02/2011;174;Schalke 04;160;Freiburg;1;0;H;1.67;3.75;5;1.91;1.86;78;
2010;12/02/2011;186;St Pauli;163;M'gladbach;3;1;H;2;3.5;3.6;1.65;2.19;78;
2010;12/02/2011;172;Stuttgart;171;Nurnberg;1;4;A;1.73;3.6;4.75;1.84;1.93;78;
2010;12/02/2011;161;Wolfsburg;175;Hamburg;0;1;A;2.5;3.3;2.75;1.85;1.92;78;
2010;13/02/2011;192;FC Koln;164;Mainz;4;2;H;2.4;3.3;2.9;2.04;1.75;78;
2010;13/02/2011;162;Werder Bremen;166;Hannover;1;1;D;1.73;3.75;4.5;1.64;2.19;78;
2010;16/02/2011;175;Hamburg;186;St Pauli;0;1;A;1.62;3.75;5.5;1.71;2.08;78;
2010;18/02/2011;171;Nurnberg;169;Ein Frankfurt;3;0;H;1.91;3.6;3.8;2.02;1.77;78;
2010;19/02/2011;165;Dortmund;186;St Pauli;2;0;H;1.25;5.5;12;1.58;2.27;78;
2010;19/02/2011;160;Freiburg;161;Wolfsburg;2;1;H;2.5;3.3;2.75;1.91;1.86;78;
2010;19/02/2011;175;Hamburg;162;Werder Bremen;4;0;H;1.91;3.6;3.75;1.72;2.08;78;
2010;19/02/2011;166;Hannover;745;Kaiserslautern;3;0;H;2;3.5;3.6;1.78;2.01;78;
2010;19/02/2011;167;Hoffenheim;192;FC Koln;1;1;D;1.75;3.7;4.5;1.75;2.05;78;
2010;19/02/2011;164;Mainz;157;Bayern Munich;1;3;A;5;4;1.62;1.67;2.14;78;
2010;20/02/2011;168;Leverkusen;172;Stuttgart;4;2;H;1.62;4;5;1.59;2.28;78;
2010;20/02/2011;163;M'gladbach;174;Schalke 04;2;1;H;3.4;3.4;2.1;1.78;2.01;78;
2010;25/02/2011;161;Wolfsburg;163;M'gladbach;2;1;H;1.8;3.75;4.2;1.7;2.11;78;
2010;26/02/2011;157;Bayern Munich;165;Dortmund;1;3;A;1.73;3.6;4.75;1.67;2.13;78;
2010;26/02/2011;192;FC Koln;160;Freiburg;1;0;H;2.25;3.25;3.2;1.95;1.83;78;
2010;26/02/2011;167;Hoffenheim;164;Mainz;1;2;A;2;3.4;3.75;1.89;1.89;78;
2010;26/02/2011;745;Kaiserslautern;175;Hamburg;1;1;D;3.1;3.4;2.25;1.88;1.89;78;
2010;26/02/2011;174;Schalke 04;171;Nurnberg;1;1;D;1.83;3.5;4.33;1.94;1.84;78;
2010;26/02/2011;186;St Pauli;166;Hannover;0;1;A;2.3;3.5;2.88;1.88;1.89;78;
2010;27/02/2011;169;Ein Frankfurt;172;Stuttgart;0;2;A;2.5;3.3;2.75;1.77;2.01;78;
2010;27/02/2011;162;Werder Bremen;168;Leverkusen;2;2;D;3.1;3.4;2.25;1.64;2.19;78;
2010;04/03/2011;165;Dortmund;192;FC Koln;1;0;H;1.33;5;9;1.58;2.26;78;
2010;05/03/2011;169;Ein Frankfurt;745;Kaiserslautern;0;0;D;2.3;3.4;3;2;1.78;78;
2010;05/03/2011;166;Hannover;157;Bayern Munich;3;1;H;5;3.75;1.67;1.65;2.18;78;
2010;05/03/2011;168;Leverkusen;161;Wolfsburg;3;0;H;1.57;4;5.5;1.62;2.22;78;
2010;05/03/2011;163;M'gladbach;167;Hoffenheim;2;0;H;2.6;3.4;2.6;1.67;2.15;78;
2010;05/03/2011;171;Nurnberg;186;St Pauli;5;0;H;1.83;3.5;4.33;1.97;1.81;78;
2010;05/03/2011;172;Stuttgart;174;Schalke 04;1;0;H;2.1;3.4;3.4;1.95;1.83;78;
2010;06/03/2011;160;Freiburg;162;Werder Bremen;1;3;A;2.38;3.4;2.88;1.78;2;78;
2010;06/03/2011;175;Hamburg;164;Mainz;2;4;A;1.91;3.4;4;1.88;1.88;78;
2010;11/03/2011;192;FC Koln;166;Hannover;4;0;H;2.4;3.3;2.9;1.9;1.88;78;
2010;12/03/2011;157;Bayern Munich;175;Hamburg;6;0;H;1.53;4;6;1.59;2.25;78;
2010;12/03/2011;167;Hoffenheim;165;Dortmund;1;0;H;4.75;3.6;1.73;1.82;1.95;78;
2010;12/03/2011;745;Kaiserslautern;160;Freiburg;2;1;H;2.15;3.3;3.4;2;1.77;78;
2010;12/03/2011;174;Schalke 04;169;Ein Frankfurt;2;1;H;1.67;3.5;5.5;2.08;1.71;78;
2010;12/03/2011;162;Werder Bremen;163;M'gladbach;1;1;D;1.67;3.75;5;1.54;2.37;78;
2010;12/03/2011;161;Wolfsburg;171;Nurnberg;1;2;A;2.2;3.4;3.2;1.87;1.9;78;
2010;13/03/2011;164;Mainz;168;Leverkusen;0;1;A;3.25;3.3;2.2;1.84;1.94;78;
2010;13/03/2011;186;St Pauli;172;Stuttgart;1;2;A;3.2;3.4;2.2;1.7;2.09;78;
2010;18/03/2011;163;M'gladbach;745;Kaiserslautern;0;1;A;2.25;3.4;3.1;1.74;2.06;78;
2010;19/03/2011;165;Dortmund;164;Mainz;1;1;D;1.4;4.33;8.5;1.75;2.04;78;
2010;19/03/2011;169;Ein Frankfurt;186;St Pauli;2;1;H;2;3.4;3.7;2.07;1.72;78;
2010;19/03/2011;160;Freiburg;157;Bayern Munich;1;2;A;6.5;4.1;1.5;1.55;2.34;78;
2010;19/03/2011;175;Hamburg;192;FC Koln;6;2;H;1.7;3.6;4.75;1.77;2.01;78;
2010;19/03/2011;166;Hannover;167;Hoffenheim;2;0;H;2.25;3.4;3.1;1.87;1.92;78;
