Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;
14/09/2013;525;Crystal Palace;0;2;0;H;
14/09/2013;555;Man City;0;0;0;D;
14/09/2013;494;Arsenal;0;1;3;A;
14/09/2013;565;Norwich;0;2;0;H;
15/09/2013;598;West Ham;0;0;0;D;
16/09/2013;550;Liverpool;0;2;2;D;
21/09/2013;535;Fulham;0;2;0;H;
21/09/2013;585;Southampton;0;0;1;A;
21/09/2013;0;Hull;0;2;3;A;
21/09/2013;495;Aston Villa;0;0;1;A;
21/09/2013;589;Sunderland;0;3;0;H;
21/09/2013;8560;Everton;0;2;3;A;
22/09/2013;0;Stoke;0;3;1;H;
22/09/2013;593;Tottenham;0;0;1;A;
22/09/2013;12273;Swansea;0;0;2;A;
22/09/2013;556;Man United;0;4;1;H;
28/09/2013;555;Man City;0;3;2;H;
28/09/2013;516;Cardiff;0;1;2;A;
28/09/2013;598;West Ham;0;1;0;H;
28/09/2013;597;West Brom;0;1;2;A;
28/09/2013;525;Crystal Palace;0;2;0;H;
28/09/2013;494;Arsenal;0;1;2;A;
28/09/2013;519;Chelsea;0;1;1;D;
29/09/2013;565;Norwich;0;0;1;A;
29/09/2013;550;Liverpool;0;1;3;A;
30/09/2013;562;Newcastle;0;3;2;H;
05/10/2013;562;Newcastle;0;1;2;A;
05/10/2013;0;Stoke;0;1;0;H;
05/10/2013;495;Aston Villa;0;0;0;D;
05/10/2013;525;Crystal Palace;0;3;1;H;
05/10/2013;8560;Everton;0;3;1;H;
05/10/2013;556;Man United;0;1;2;A;
06/10/2013;519;Chelsea;0;1;3;A;
06/10/2013;12273;Swansea;0;2;0;H;
06/10/2013;598;West Ham;0;0;3;A;
06/10/2013;494;Arsenal;0;1;1;D;
19/10/2013;565;Norwich;0;4;1;H;
19/10/2013;516;Cardiff;0;4;1;H;
19/10/2013;0;Hull;0;2;1;H;
19/10/2013;585;Southampton;0;1;1;D;
19/10/2013;550;Liverpool;0;2;2;D;
19/10/2013;597;West Brom;0;0;0;D;
19/10/2013;589;Sunderland;0;4;0;H;
19/10/2013;555;Man City;0;1;3;A;
20/10/2013;593;Tottenham;0;0;2;A;
21/10/2013;535;Fulham;0;1;4;A;
26/10/2013;8560;Everton;0;0;2;A;
26/10/2013;494;Arsenal;0;0;2;A;
26/10/2013;597;West Brom;0;4;1;H;
26/10/2013;0;Stoke;0;3;2;H;
26/10/2013;516;Cardiff;0;0;0;D;
26/10/2013;535;Fulham;0;2;0;H;
27/10/2013;555;Man City;0;2;1;H;
27/10/2013;562;Newcastle;0;2;1;H;
27/10/2013;598;West Ham;0;0;0;D;
27/10/2013;0;Hull;0;1;0;H;
02/11/2013;550;Liverpool;0;2;0;H;
02/11/2013;556;Man United;0;1;3;A;
02/11/2013;589;Sunderland;0;1;0;H;
02/11/2013;565;Norwich;0;7;0;H;
02/11/2013;519;Chelsea;0;2;0;H;
02/11/2013;585;Southampton;0;1;1;D;
02/11/2013;525;Crystal Palace;0;2;0;H;
02/11/2013;495;Aston Villa;0;0;0;D;
03/11/2013;12273;Swansea;0;1;0;H;
03/11/2013;593;Tottenham;0;0;0;D;
09/11/2013;516;Cardiff;0;2;0;H;
09/11/2013;597;West Brom;0;2;2;D;
09/11/2013;8560;Everton;0;0;0;D;
09/11/2013;535;Fulham;0;4;0;H;
09/11/2013;598;West Ham;0;3;1;H;
09/11/2013;0;Hull;0;4;1;H;
10/11/2013;494;Arsenal;0;1;0;H;
10/11/2013;555;Man City;0;1;0;H;
10/11/2013;0;Stoke;0;3;3;D;
10/11/2013;562;Newcastle;0;0;1;A;
23/11/2013;585;Southampton;0;2;0;H;
23/11/2013;550;Liverpool;0;3;3;D;
23/11/2013;12273;Swansea;0;1;2;A;
23/11/2013;525;Crystal Palace;0;0;1;A;
23/11/2013;565;Norwich;0;2;1;H;
23/11/2013;589;Sunderland;0;2;0;H;
23/11/2013;519;Chelsea;0;0;3;A;
24/11/2013;556;Man United;0;2;2;D;
24/11/2013;593;Tottenham;0;6;0;H;
25/11/2013;495;Aston Villa;0;2;2;D;
30/11/2013;589;Sunderland;0;0;0;D;
30/11/2013;494;Arsenal;0;0;3;A;
30/11/2013;0;Stoke;0;4;0;H;
30/11/2013;597;West Brom;0;2;1;H;
30/11/2013;525;Crystal Palace;0;1;0;H;
30/11/2013;535;Fulham;0;3;0;H;
01/12/2013;585;Southampton;0;3;1;H;
01/12/2013;550;Liverpool;0;3;1;H;
01/12/2013;12273;Swansea;0;3;0;H;
01/12/2013;556;Man United;0;2;2;D;
03/12/2013;598;West Ham;0;1;0;H;
04/12/2013;0;Hull;0;2;0;H;
04/12/2013;593;Tottenham;0;1;2;A;
04/12/2013;565;Norwich;0;5;1;H;
04/12/2013;8560;Everton;0;0;1;A;
04/12/2013;495;Aston Villa;0;2;3;A;
04/12/2013;516;Cardiff;0;0;0;D;
04/12/2013;519;Chelsea;0;3;4;A;
04/12/2013;562;Newcastle;0;3;0;H;
04/12/2013;555;Man City;0;2;3;A;
07/12/2013;516;Cardiff;0;2;0;H;
07/12/2013;598;West Ham;0;4;1;H;
07/12/2013;562;Newcastle;0;0;1;A;
07/12/2013;555;Man City;0;1;1;D;
07/12/2013;519;Chelsea;0;3;2;H;
07/12/2013;593;Tottenham;0;1;2;A;
07/12/2013;565;Norwich;0;0;2;A;
08/12/2013;8560;Everton;0;1;1;D;
08/12/2013;495;Aston Villa;0;2;0;H;
09/12/2013;0;Hull;0;1;1;D;
14/12/2013;597;West Brom;0;1;0;H;
14/12/2013;525;Crystal Palace;0;2;1;H;
14/12/2013;535;Fulham;0;4;1;H;
14/12/2013;0;Stoke;0;0;0;D;
14/12/2013;494;Arsenal;0;6;3;H;
14/12/2013;585;Southampton;0;1;1;D;
14/12/2013;589;Sunderland;0;0;0;D;
15/12/2013;556;Man United;0;0;3;A;
15/12/2013;12273;Swansea;0;1;1;D;
15/12/2013;550;Liverpool;0;0;5;A;
21/12/2013;562;Newcastle;0;0;3;A;
21/12/2013;555;Man City;0;2;4;A;
21/12/2013;516;Cardiff;0;3;1;H;
21/12/2013;598;West Ham;0;3;1;H;
21/12/2013;495;Aston Villa;0;2;1;H;
21/12/2013;565;Norwich;0;0;0;D;
21/12/2013;0;Hull;0;1;1;D;
22/12/2013;593;Tottenham;0;2;3;A;
22/12/2013;8560;Everton;0;1;2;A;
23/12/2013;519;Chelsea;0;0;0;D;
26/12/2013;525;Crystal Palace;0;0;1;A;
26/12/2013;585;Southampton;0;0;3;A;
26/12/2013;12273;Swansea;0;1;0;H;
26/12/2013;589;Sunderland;0;0;1;A;
26/12/2013;556;Man United;0;2;3;A;
26/12/2013;550;Liverpool;0;2;1;H;
26/12/2013;0;Stoke;0;5;1;H;
26/12/2013;535;Fulham;0;1;2;A;
26/12/2013;597;West Brom;0;1;1;D;
26/12/2013;494;Arsenal;0;1;3;A;
28/12/2013;12273;Swansea;0;1;1;D;
28/12/2013;589;Sunderland;0;2;2;D;
28/12/2013;535;Fulham;0;6;0;H;
28/12/2013;525;Crystal Palace;0;1;0;H;
28/12/2013;556;Man United;0;0;1;A;
28/12/2013;597;West Brom;0;3;3;D;
29/12/2013;550;Liverpool;0;2;1;H;
29/12/2013;585;Southampton;0;2;1;H;
29/12/2013;494;Arsenal;0;0;1;A;
29/12/2013;0;Stoke;0;3;0;H;
01/01/2014;516;Cardiff;0;2;0;H;
01/01/2014;565;Norwich;0;1;1;D;
01/01/2014;598;West Ham;0;2;1;H;
01/01/2014;0;Hull;0;2;0;H;
01/01/2014;593;Tottenham;0;1;2;A;
01/01/2014;519;Chelsea;0;0;3;A;
01/01/2014;8560;Everton;0;1;1;D;
01/01/2014;495;Aston Villa;0;0;1;A;
01/01/2014;555;Man City;0;2;3;A;
01/01/2014;562;Newcastle;0;1;0;H;
11/01/2014;598;West Ham;0;0;2;A;
11/01/2014;565;Norwich;0;2;0;H;
11/01/2014;589;Sunderland;0;1;4;A;
11/01/2014;519;Chelsea;0;0;2;A;
11/01/2014;12273;Swansea;0;2;0;H;
11/01/2014;597;West Brom;0;1;0;H;
11/01/2014;525;Crystal Palace;0;2;0;H;
12/01/2014;555;Man City;0;0;2;A;
12/01/2014;550;Liverpool;0;3;5;A;
13/01/2014;494;Arsenal;0;1;2;A;
18/01/2014;535;Fulham;0;2;0;H;
18/01/2014;0;Stoke;0;1;0;H;
18/01/2014;495;Aston Villa;0;2;2;D;
18/01/2014;516;Cardiff;0;4;2;H;
18/01/2014;0;Hull;0;1;0;H;
18/01/2014;585;Southampton;0;2;2;D;
18/01/2014;562;Newcastle;0;1;3;A;
19/01/2014;556;Man United;0;3;1;H;
19/01/2014;593;Tottenham;0;1;3;A;
20/01/2014;8560;Everton;0;1;1;D;
28/01/2014;0;Hull;0;1;0;H;
28/01/2014;8560;Everton;0;4;0;H;
28/01/2014;516;Cardiff;0;2;0;H;
28/01/2014;562;Newcastle;0;0;0;D;
28/01/2014;494;Arsenal;0;2;2;D;
28/01/2014;535;Fulham;0;2;0;H;
29/01/2014;597;West Brom;0;4;3;H;
29/01/2014;598;West Ham;0;0;0;D;
29/01/2014;0;Stoke;0;1;0;H;
29/01/2014;555;Man City;0;1;5;A;
01/02/2014;565;Norwich;0;2;1;H;
01/02/2014;495;Aston Villa;0;2;1;H;
01/02/2014;585;Southampton;0;0;3;A;
01/02/2014;593;Tottenham;0;1;1;D;
01/02/2014;589;Sunderland;0;0;3;A;
01/02/2014;556;Man United;0;2;1;H;
01/02/2014;12273;Swansea;0;2;0;H;
02/02/2014;525;Crystal Palace;0;2;0;H;
02/02/2014;550;Liverpool;0;1;1;D;
03/02/2014;519;Chelsea;0;0;1;A;
08/02/2014;598;West Ham;0;0;2;A;
08/02/2014;562;Newcastle;0;3;0;H;
08/02/2014;597;West Brom;0;3;1;H;
08/02/2014;494;Arsenal;0;5;1;H;
08/02/2014;555;Man City;0;0;0;D;
08/02/2014;0;Stoke;0;2;2;D;
08/02/2014;0;Hull;0;0;2;A;
08/02/2014;516;Cardiff;0;3;0;H;
09/02/2014;535;Fulham;0;2;2;D;
09/02/2014;8560;Everton;0;1;0;H;
11/02/2014;495;Aston Villa;0;0;0;D;
11/02/2014;585;Southampton;0;0;1;A;
11/02/2014;519;Chelsea;0;1;1;D;
11/02/2014;565;Norwich;0;2;0;H;
12/02/2014;556;Man United;0;0;0;D;
12/02/2014;550;Liverpool;0;2;3;A;
12/02/2014;593;Tottenham;0;0;4;A;
12/02/2014;12273;Swansea;0;1;1;D;
22/02/2014;589;Sunderland;0;4;1;H;
22/02/2014;0;Hull;0;0;4;A;
22/02/2014;8560;Everton;0;1;0;H;
22/02/2014;556;Man United;0;0;2;A;
22/02/2014;0;Stoke;0;1;0;H;
22/02/2014;535;Fulham;0;1;1;D;
22/02/2014;585;Southampton;0;3;1;H;
23/02/2014;12273;Swansea;0;4;3;H;
23/02/2014;495;Aston Villa;0;1;0;H;
23/02/2014;593;Tottenham;0;1;0;H;
01/03/2014;598;West Ham;0;1;0;H;
01/03/2014;519;Chelsea;0;1;3;A;
01/03/2014;562;Newcastle;0;1;4;A;
01/03/2014;550;Liverpool;0;0;3;A;
01/03/2014;494;Arsenal;0;1;0;H;
02/03/2014;565;Norwich;0;4;1;H;
02/03/2014;525;Crystal Palace;0;1;1;D;
02/03/2014;516;Cardiff;0;1;0;H;
08/03/2014;535;Fulham;0;3;1;H;
08/03/2014;593;Tottenham;0;4;0;H;
08/03/2014;585;Southampton;0;0;1;A;
08/03/2014;0;Stoke;0;1;1;D;
08/03/2014;556;Man United;0;0;3;A;
15/03/2014;519;Chelsea;0;1;0;H;
15/03/2014;516;Cardiff;0;2;1;H;
15/03/2014;562;Newcastle;0;1;0;H;
15/03/2014;555;Man City;0;0;2;A;
15/03/2014;565;Norwich;0;4;2;H;
15/03/2014;598;West Ham;0;3;1;H;
15/03/2014;525;Crystal Palace;0;0;0;D;
15/03/2014;597;West Brom;0;1;2;A;
16/03/2014;550;Liverpool;0;0;3;A;
16/03/2014;494;Arsenal;0;0;1;A;
22/03/2014;550;Liverpool;0;3;6;A;
22/03/2014;494;Arsenal;0;6;0;H;
22/03/2014;12273;Swansea;0;3;2;H;
22/03/2014;597;West Brom;0;2;0;H;
22/03/2014;535;Fulham;0;5;0;H;
22/03/2014;525;Crystal Palace;0;1;0;H;
22/03/2014;589;Sunderland;0;2;0;H;
22/03/2014;556;Man United;0;0;2;A;
23/03/2014;0;Stoke;0;1;4;A;
23/03/2014;585;Southampton;0;3;2;H;
25/03/2014;12273;Swansea;0;2;2;D;
25/03/2014;555;Man City;0;0;3;A;
25/03/2014;8560;Everton;0;0;3;A;
26/03/2014;589;Sunderland;0;2;1;H;
26/03/2014;0;Hull;0;2;1;H;
29/03/2014;555;Man City;0;1;1;D;
29/03/2014;519;Chelsea;0;1;0;H;
29/03/2014;495;Aston Villa;0;4;1;H;
29/03/2014;562;Newcastle;0;4;0;H;
29/03/2014;0;Hull;0;1;0;H;
29/03/2014;565;Norwich;0;3;0;H;
29/03/2014;516;Cardiff;0;3;3;D;
30/03/2014;8560;Everton;0;1;3;A;
30/03/2014;593;Tottenham;0;4;0;H;
31/03/2014;598;West Ham;0;1;2;A;
05/04/2014;535;Fulham;0;1;2;A;
05/04/2014;525;Crystal Palace;0;0;3;A;
05/04/2014;0;Stoke;0;3;0;H;
05/04/2014;12273;Swansea;0;1;0;H;
05/04/2014;585;Southampton;0;4;1;H;
05/04/2014;556;Man United;0;0;4;A;
05/04/2014;597;West Brom;0;0;1;A;
06/04/2014;494;Arsenal;0;3;0;H;
06/04/2014;550;Liverpool;0;1;2;A;
07/04/2014;589;Sunderland;0;5;1;H;
12/04/2014;495;Aston Villa;0;1;0;H;
12/04/2014;565;Norwich;0;1;0;H;
12/04/2014;516;Cardiff;0;0;1;A;
12/04/2014;562;Newcastle;0;1;0;H;
12/04/2014;8560;Everton;0;0;1;A;
12/04/2014;593;Tottenham;0;3;3;D;
13/04/2014;555;Man City;0;3;2;H;
13/04/2014;519;Chelsea;0;0;1;A;
15/04/2014;598;West Ham;0;3;1;H;
16/04/2014;525;Crystal Palace;0;2;3;A;
16/04/2014;589;Sunderland;0;2;2;D;
19/04/2014;585;Southampton;0;0;0;D;
19/04/2014;0;Stoke;0;1;1;D;
19/04/2014;589;Sunderland;0;1;2;A;
19/04/2014;12273;Swansea;0;1;2;A;
19/04/2014;535;Fulham;0;3;1;H;
19/04/2014;525;Crystal Palace;0;0;1;A;
20/04/2014;556;Man United;0;2;0;H;
20/04/2014;494;Arsenal;0;0;3;A;
20/04/2014;550;Liverpool;0;2;3;A;
21/04/2014;597;West Brom;0;3;1;H;
26/04/2014;0;Hull;0;2;2;D;
26/04/2014;565;Norwich;0;4;0;H;
26/04/2014;8560;Everton;0;2;0;H;
26/04/2014;593;Tottenham;0;0;1;A;
26/04/2014;495;Aston Villa;0;4;1;H;
26/04/2014;598;West Ham;0;1;0;H;
27/04/2014;555;Man City;0;0;2;A;
27/04/2014;519;Chelsea;0;0;2;A;
27/04/2014;516;Cardiff;0;4;0;H;
28/04/2014;562;Newcastle;0;3;0;H;
03/05/2014;0;Hull;0;3;1;H;
03/05/2014;555;Man City;0;2;3;A;
03/05/2014;589;Sunderland;0;0;1;A;
03/05/2014;516;Cardiff;0;3;0;H;
03/05/2014;535;Fulham;0;4;1;H;
03/05/2014;585;Southampton;0;0;1;A;
03/05/2014;593;Tottenham;0;2;0;H;
04/05/2014;597;West Brom;0;1;0;H;
04/05/2014;565;Norwich;0;0;0;D;
05/05/2014;550;Liverpool;0;3;3;D;
06/05/2014;0;Hull;0;3;1;H;
07/05/2014;495;Aston Villa;0;4;0;H;
07/05/2014;597;West Brom;0;2;0;H;
11/05/2014;519;Chelsea;0;1;2;A;
11/05/2014;525;Crystal Palace;0;2;2;D;
11/05/2014;8560;Everton;0;0;2;A;
11/05/2014;562;Newcastle;0;2;1;H;
11/05/2014;598;West Ham;0;2;0;H;
11/05/2014;494;Arsenal;0;0;2;A;
11/05/2014;556;Man United;0;1;1;D;
11/05/2014;12273;Swansea;0;1;3;A;
11/05/2014;495;Aston Villa;0;3;0;H;
11/05/2014;0;Stoke;0;1;2;A;
16/08/2014;525;Crystal Palace;0;2;1;H;
16/08/2014;8560;Everton;0;2;2;D;
16/08/2014;12273;Swansea;0;1;2;A;
16/08/2014;0;Hull;0;0;1;A;
16/08/2014;495;Aston Villa;0;0;1;A;
16/08/2014;589;Sunderland;0;2;2;D;
16/08/2014;593;Tottenham;0;0;1;A;
17/08/2014;585;Southampton;0;2;1;H;
17/08/2014;555;Man City;0;0;2;A;
18/08/2014;519;Chelsea;0;1;3;A;
23/08/2014;562;Newcastle;0;0;0;D;
23/08/2014;547;Leicester;0;2;0;H;
23/08/2014;598;West Ham;0;1;3;A;
23/08/2014;494;Arsenal;0;2;2;D;
23/08/2014;597;West Brom;0;0;0;D;
23/08/2014;512;Burnley;0;1;0;H;
24/08/2014;0;Stoke;0;1;1;D;
24/08/2014;556;Man United;0;1;1;D;
24/08/2014;18619;QPR;0;4;0;H;
25/08/2014;550;Liverpool;0;3;1;H;
30/08/2014;556;Man United;0;0;0;D;
30/08/2014;519;Chelsea;0;3;6;A;
30/08/2014;0;Stoke;0;0;1;A;
30/08/2014;525;Crystal Palace;0;3;3;D;
30/08/2014;589;Sunderland;0;1;0;H;
30/08/2014;597;West Brom;0;3;0;H;
30/08/2014;585;Southampton;0;1;3;A;
31/08/2014;0;Hull;0;2;1;H;
31/08/2014;494;Arsenal;0;1;1;D;
31/08/2014;550;Liverpool;0;0;3;A;
13/09/2014;555;Man City;0;2;2;D;
13/09/2014;12273;Swansea;0;4;2;H;
13/09/2014;512;Burnley;0;0;0;D;
13/09/2014;495;Aston Villa;0;0;1;A;
13/09/2014;562;Newcastle;0;4;0;H;
13/09/2014;547;Leicester;0;0;1;A;
13/09/2014;593;Tottenham;0;2;2;D;
13/09/2014;8560;Everton;0;0;2;A;
14/09/2014;18619;QPR;0;4;0;H;
15/09/2014;598;West Ham;0;2;2;D;
20/09/2014;494;Arsenal;0;0;3;A;
20/09/2014;589;Sunderland;0;0;0;D;
20/09/2014;0;Hull;0;2;2;D;
20/09/2014;0;Stoke;0;2;2;D;
20/09/2014;585;Southampton;0;0;1;A;
20/09/2014;550;Liverpool;0;3;1;H;
21/09/2014;525;Crystal Palace;0;2;3;A;
21/09/2014;556;Man United;0;5;3;H;
21/09/2014;519;Chelsea;0;1;1;D;
21/09/2014;597;West Brom;0;0;1;A;
27/09/2014;593;Tottenham;0;1;1;D;
27/09/2014;495;Aston Villa;0;3;0;H;
27/09/2014;547;Leicester;0;2;0;H;
27/09/2014;555;Man City;0;2;4;A;
27/09/2014;8560;Everton;0;1;1;D;
27/09/2014;598;West Ham;0;2;1;H;
27/09/2014;18619;QPR;0;2;1;H;
27/09/2014;12273;Swansea;0;0;0;D;
28/09/2014;512;Burnley;0;4;0;H;
29/09/2014;562;Newcastle;0;1;0;H;
04/10/2014;555;Man City;0;0;2;A;
04/10/2014;525;Crystal Palace;0;2;0;H;
04/10/2014;512;Burnley;0;2;2;D;
04/10/2014;597;West Brom;0;2;1;H;
04/10/2014;0;Stoke;0;3;1;H;
04/10/2014;562;Newcastle;0;2;2;D;
05/10/2014;494;Arsenal;0;2;0;H;
05/10/2014;8560;Everton;0;2;1;H;
05/10/2014;585;Southampton;0;1;0;H;
05/10/2014;18619;QPR;0;2;0;H;
18/10/2014;0;Hull;0;2;2;D;
18/10/2014;598;West Ham;0;1;3;A;
18/10/2014;519;Chelsea;0;1;2;A;
18/10/2014;495;Aston Villa;0;3;0;H;
18/10/2014;593;Tottenham;0;4;1;H;
18/10/2014;547;Leicester;0;1;0;H;
18/10/2014;589;Sunderland;0;8;0;H;
19/10/2014;550;Liverpool;0;2;3;A;
19/10/2014;12273;Swansea;0;2;1;H;
20/10/2014;556;Man United;0;2;2;D;
25/10/2014;0;Hull;0;0;0;D;
25/10/2014;0;Stoke;0;1;0;H;
25/10/2014;494;Arsenal;0;0;2;A;
25/10/2014;547;Leicester;0;2;0;H;
25/10/2014;525;Crystal Palace;0;2;2;D;
25/10/2014;555;Man City;0;2;1;H;
26/10/2014;8560;Everton;0;1;3;A;
26/10/2014;519;Chelsea;0;1;1;D;
26/10/2014;562;Newcastle;0;1;2;A;
27/10/2014;495;Aston Villa;0;2;0;H;
01/11/2014;512;Burnley;0;3;0;H;
01/11/2014;18619;QPR;0;2;1;H;
01/11/2014;12273;Swansea;0;0;0;D;
01/11/2014;585;Southampton;0;0;1;A;
01/11/2014;597;West Brom;0;0;1;A;
01/11/2014;550;Liverpool;0;1;0;H;
01/11/2014;598;West Ham;0;2;2;D;
02/11/2014;593;Tottenham;0;1;2;A;
02/11/2014;556;Man United;0;1;0;H;
03/11/2014;589;Sunderland;0;1;3;A;
08/11/2014;0;Hull;0;1;0;H;
08/11/2014;519;Chelsea;0;1;2;A;
08/11/2014;525;Crystal Palace;0;1;0;H;
08/11/2014;555;Man City;0;2;2;D;
08/11/2014;547;Leicester;0;2;0;H;
08/11/2014;495;Aston Villa;0;0;0;D;
09/11/2014;8560;Everton;0;1;1;D;
09/11/2014;494;Arsenal;0;2;1;H;
09/11/2014;0;Stoke;0;1;2;A;
09/11/2014;562;Newcastle;0;0;2;A;
22/11/2014;556;Man United;0;1;2;A;
22/11/2014;597;West Brom;0;2;0;H;
22/11/2014;598;West Ham;0;2;1;H;
22/11/2014;589;Sunderland;0;0;0;D;
22/11/2014;12273;Swansea;0;2;1;H;
22/11/2014;18619;QPR;0;1;0;H;
22/11/2014;512;Burnley;0;1;2;A;
23/11/2014;550;Liverpool;0;3;1;H;
23/11/2014;593;Tottenham;0;1;2;A;
24/11/2014;585;Southampton;0;1;1;D;
29/11/2014;495;Aston Villa;0;1;1;D;
29/11/2014;0;Stoke;0;1;0;H;
29/11/2014;0;Hull;0;3;0;H;
29/11/2014;547;Leicester;0;3;2;H;
29/11/2014;519;Chelsea;0;0;0;D;
29/11/2014;525;Crystal Palace;0;1;1;D;
29/11/2014;494;Arsenal;0;0;1;A;
29/11/2014;562;Newcastle;0;1;0;H;
30/11/2014;555;Man City;0;0;3;A;
30/11/2014;8560;Everton;0;2;1;H;
02/12/2014;562;Newcastle;0;1;1;D;
02/12/2014;495;Aston Villa;0;0;1;A;
02/12/2014;550;Liverpool;0;1;3;A;
02/12/2014;0;Stoke;0;2;1;H;
02/12/2014;18619;QPR;0;2;0;H;
02/12/2014;598;West Ham;0;1;2;A;
03/12/2014;585;Southampton;0;1;0;H;
03/12/2014;593;Tottenham;0;3;0;H;
03/12/2014;0;Hull;0;1;1;D;
03/12/2014;555;Man City;0;1;4;A;
06/12/2014;597;West Brom;0;0;0;D;
06/12/2014;589;Sunderland;0;0;0;D;
06/12/2014;8560;Everton;0;1;0;H;
06/12/2014;519;Chelsea;0;2;1;H;
06/12/2014;512;Burnley;0;2;0;H;
06/12/2014;494;Arsenal;0;3;2;H;
06/12/2014;525;Crystal Palace;0;0;0;D;
07/12/2014;547;Leicester;0;2;1;H;
07/12/2014;12273;Swansea;0;3;1;H;
08/12/2014;556;Man United;0;1;2;A;
13/12/2014;562;Newcastle;0;4;1;H;
13/12/2014;585;Southampton;0;1;0;H;
13/12/2014;0;Hull;0;2;0;H;
13/12/2014;0;Stoke;0;1;1;D;
13/12/2014;555;Man City;0;0;1;A;
13/12/2014;598;West Ham;0;1;1;D;
13/12/2014;495;Aston Villa;0;1;0;H;
14/12/2014;550;Liverpool;0;3;0;H;
14/12/2014;593;Tottenham;0;1;2;A;
15/12/2014;18619;QPR;0;3;1;H;
20/12/2014;556;Man United;0;1;1;D;
20/12/2014;12273;Swansea;0;0;1;A;
20/12/2014;525;Crystal Palace;0;3;0;H;
20/12/2014;597;West Brom;0;3;2;H;
20/12/2014;8560;Everton;0;3;0;H;
20/12/2014;512;Burnley;0;2;1;H;
20/12/2014;547;Leicester;0;2;0;H;
21/12/2014;494;Arsenal;0;2;2;D;
21/12/2014;589;Sunderland;0;0;1;A;
22/12/2014;519;Chelsea;0;0;2;A;
26/12/2014;18619;QPR;0;2;1;H;
26/12/2014;550;Liverpool;0;0;1;A;
26/12/2014;598;West Ham;0;2;0;H;
26/12/2014;585;Southampton;0;1;3;A;
26/12/2014;0;Stoke;0;0;1;A;
26/12/2014;593;Tottenham;0;1;2;A;
26/12/2014;562;Newcastle;0;3;1;H;
26/12/2014;0;Hull;0;1;3;A;
26/12/2014;495;Aston Villa;0;1;0;H;
26/12/2014;555;Man City;0;1;3;A;
28/12/2014;589;Sunderland;0;0;0;D;
28/12/2014;547;Leicester;0;0;1;A;
28/12/2014;512;Burnley;0;2;2;D;
28/12/2014;8560;Everton;0;3;2;H;
28/12/2014;525;Crystal Palace;0;0;0;D;
28/12/2014;519;Chelsea;0;1;1;D;
28/12/2014;597;West Brom;0;2;0;H;
28/12/2014;556;Man United;0;0;0;D;
28/12/2014;494;Arsenal;0;1;2;A;
29/12/2014;12273;Swansea;0;4;1;H;
01/01/2015;525;Crystal Palace;0;0;0;D;
01/01/2015;8560;Everton;0;2;0;H;
01/01/2015;547;Leicester;0;2;2;D;
01/01/2015;589;Sunderland;0;3;2;H;
01/01/2015;512;Burnley;0;3;3;D;
01/01/2015;12273;Swansea;0;1;1;D;
01/01/2015;494;Arsenal;0;2;0;H;
01/01/2015;556;Man United;0;1;1;D;
01/01/2015;519;Chelsea;0;5;3;H;
01/01/2015;597;West Brom;0;1;1;D;
10/01/2015;18619;QPR;0;2;1;H;
10/01/2015;562;Newcastle;0;2;0;H;
10/01/2015;593;Tottenham;0;2;1;H;
10/01/2015;555;Man City;0;1;1;D;
10/01/2015;495;Aston Villa;0;1;0;H;
10/01/2015;550;Liverpool;0;0;1;A;
10/01/2015;598;West Ham;0;1;1;D;
10/01/2015;0;Hull;0;1;0;H;
11/01/2015;0;Stoke;0;3;0;H;
11/01/2015;585;Southampton;0;0;1;A;
17/01/2015;550;Liverpool;0;0;2;A;
17/01/2015;525;Crystal Palace;0;2;3;A;
17/01/2015;0;Stoke;0;0;1;A;
17/01/2015;585;Southampton;0;1;2;A;
17/01/2015;556;Man United;0;0;2;A;
17/01/2015;519;Chelsea;0;0;5;A;
17/01/2015;589;Sunderland;0;2;1;H;
18/01/2015;494;Arsenal;0;0;2;A;
18/01/2015;0;Hull;0;3;0;H;
19/01/2015;597;West Brom;0;0;0;D;
31/01/2015;555;Man City;0;1;1;D;
31/01/2015;8560;Everton;0;0;1;A;
31/01/2015;562;Newcastle;0;0;3;A;
31/01/2015;598;West Ham;0;2;0;H;
31/01/2015;547;Leicester;0;3;1;H;
31/01/2015;18619;QPR;0;3;1;H;
31/01/2015;512;Burnley;0;2;0;H;
31/01/2015;593;Tottenham;0;0;3;A;
01/02/2015;495;Aston Villa;0;5;0;H;
01/02/2015;12273;Swansea;0;0;1;A;
07/02/2015;519;Chelsea;0;1;2;A;
07/02/2015;550;Liverpool;0;0;0;D;
07/02/2015;525;Crystal Palace;0;0;1;A;
07/02/2015;0;Hull;0;1;1;D;
07/02/2015;585;Southampton;0;0;1;A;
07/02/2015;589;Sunderland;0;1;1;D;
07/02/2015;494;Arsenal;0;2;1;H;
08/02/2015;597;West Brom;0;2;2;D;
08/02/2015;0;Stoke;0;1;1;D;
08/02/2015;556;Man United;0;1;1;D;
10/02/2015;547;Leicester;0;2;1;H;
10/02/2015;495;Aston Villa;0;2;0;H;
10/02/2015;593;Tottenham;0;3;2;H;
10/02/2015;18619;QPR;0;0;2;A;
11/02/2015;8560;Everton;0;1;0;H;
11/02/2015;562;Newcastle;0;1;1;D;
11/02/2015;512;Burnley;0;3;1;H;
11/02/2015;598;West Ham;0;0;0;D;
