Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;30/10/2010;4654;Germinal;735;St Truiden;0;0;D;1.8;3.6;4.33;1.76;2.01;144;
2010;30/10/2010;600;Waregem;737;Lokeren;1;1;D;2.2;3.3;3.2;1.82;1.95;144;
2010;30/10/2010;261;Westerlo;741;Cercle Brugge;2;1;H;2.1;3.4;3.4;1.96;1.81;144;
2010;31/10/2010;569;Club Brugge;733;Standard;2;2;D;2.25;3.4;3.1;1.63;2.18;144;
2010;31/10/2010;742;Genk;554;Anderlecht;1;2;A;2.45;3.3;2.8;1.65;2.15;144;
2010;05/11/2010;261;Westerlo;742;Genk;1;1;D;3.25;3.5;2.1;1.7;2.1;144;
2010;06/11/2010;734;Kortrijk;4654;Germinal;4;0;H;1.91;3.4;4;2.04;1.74;144;
2010;06/11/2010;1392;Lierse;737;Lokeren;2;2;D;2.4;3.3;2.9;1.97;1.79;144;
2010;06/11/2010;266;Mechelen;736;Charleroi;2;0;H;1.53;4;6;1.7;2.08;144;
2010;06/11/2010;735;St Truiden;600;Waregem;0;3;A;2.3;3.4;3;1.87;1.89;144;
2010;06/11/2010;733;Standard;739;Eupen;1;3;A;1.22;6;13;1.48;2.52;144;
2010;07/11/2010;554;Anderlecht;569;Club Brugge;2;2;D;1.62;3.75;5.5;1.6;2.22;144;
2010;07/11/2010;741;Cercle Brugge;631;Gent;0;1;A;2.88;3.5;2.3;1.62;2.18;144;
2010;13/11/2010;736;Charleroi;261;Westerlo;0;1;A;2.88;3.3;2.4;2.04;1.73;144;
2010;13/11/2010;569;Club Brugge;1392;Lierse;2;0;H;1.36;4.75;8;1.53;2.38;144;
2010;13/11/2010;742;Genk;741;Cercle Brugge;3;0;H;1.45;4.2;7;1.55;2.35;144;
2010;13/11/2010;4654;Germinal;733;Standard;0;1;A;3.8;3.4;1.95;1.71;2.06;144;
2010;13/11/2010;737;Lokeren;735;St Truiden;3;0;H;1.7;3.6;5;1.83;1.93;144;
2010;14/11/2010;631;Gent;554;Anderlecht;1;2;A;2.63;3.25;2.63;1.62;2.2;144;
2010;14/11/2010;600;Waregem;734;Kortrijk;1;1;D;2.3;3.3;3.1;1.96;1.8;144;
2010;20/11/2010;736;Charleroi;742;Genk;1;3;A;5.25;3.75;1.65;1.72;2.06;144;
2010;20/11/2010;739;Eupen;734;Kortrijk;3;1;H;2.9;3.3;2.4;1.91;1.86;144;
2010;20/11/2010;631;Gent;261;Westerlo;4;4;D;1.57;3.8;6;1.68;2.09;144;
2010;20/11/2010;4654;Germinal;554;Anderlecht;0;1;A;4.75;3.6;1.73;1.88;1.88;144;
2010;20/11/2010;1392;Lierse;735;St Truiden;1;2;A;1.83;3.5;4.33;1.96;1.81;144;
2010;20/11/2010;737;Lokeren;266;Mechelen;3;1;H;2.2;3.4;3.2;1.84;1.92;144;
2010;21/11/2010;569;Club Brugge;741;Cercle Brugge;0;1;A;1.53;4;6;1.55;2.34;144;
2010;21/11/2010;600;Waregem;733;Standard;2;0;H;3.4;3.4;2.1;1.9;1.87;144;
2010;26/11/2010;742;Genk;631;Gent;1;2;A;1.91;3.4;4;1.54;2.32;144;
2010;27/11/2010;554;Anderlecht;736;Charleroi;4;1;H;1.18;6.5;15;1.49;2.46;144;
2010;27/11/2010;741;Cercle Brugge;4654;Germinal;1;1;D;1.73;3.6;4.75;1.82;1.93;144;
2010;27/11/2010;733;Standard;1392;Lierse;7;0;H;1.33;5;8.5;1.53;2.36;144;
2010;27/11/2010;261;Westerlo;739;Eupen;1;1;D;1.62;3.7;5.5;1.8;1.94;144;
2010;28/11/2010;266;Mechelen;600;Waregem;0;0;D;2.1;3.3;3.5;1.77;1.98;144;
2010;28/11/2010;735;St Truiden;569;Club Brugge;2;1;H;4;3.4;1.91;1.67;2.12;144;
2010;03/12/2010;737;Lokeren;733;Standard;2;1;H;3;3.25;2.38;1.77;2;144;
2010;04/12/2010;739;Eupen;631;Gent;0;3;A;3.6;3.5;2;1.66;2.13;144;
2010;04/12/2010;735;St Truiden;734;Kortrijk;1;0;H;2.2;3.4;3.2;2;1.78;144;
2010;05/12/2010;569;Club Brugge;261;Westerlo;4;3;H;1.62;3.75;5.5;1.69;2.1;144;
2010;05/12/2010;4654;Germinal;742;Genk;0;1;A;3.8;3.6;1.91;1.84;1.93;144;
2010;05/12/2010;600;Waregem;554;Anderlecht;1;2;A;4.2;3.6;1.83;1.76;2.01;144;
2010;10/12/2010;266;Mechelen;569;Club Brugge;0;1;A;2.75;3.3;2.5;1.7;2.1;144;
2010;11/12/2010;741;Cercle Brugge;600;Waregem;1;3;A;2.05;3.4;3.5;1.93;1.84;144;
2010;11/12/2010;742;Genk;739;Eupen;5;1;H;1.25;5.5;11;1.45;2.59;144;
2010;11/12/2010;631;Gent;736;Charleroi;2;1;H;1.22;5.75;12;1.51;2.44;144;
